record_id,title,year,publisher,url,stakeholder_group_proxy,stakeholder_confidence,stakeholder_method,stakeholder_score_government,stakeholder_score_investor,stakeholder_score_community,stakeholder_score_labour,stakeholder_score_NGO,stance_a_label,stance_a_score,stance_a_positive_sentences,stance_a_negative_sentences,stance_b_label,stance_b_score,stance_b_positive_sentences,stance_b_negative_sentences,draft_reconstructed_label,annotation_confidence,needs_review,review_reason,positive_cue_families,negative_cue_families,final_reconstructed_label,final_label_method,adjudication_score,pass1_stakeholder_group_proxy,pass1_stakeholder_confidence,pass1_stakeholder_method,final_stakeholder_group,final_stakeholder_status,final_stakeholder_method,final_stakeholder_confidence,third_pass_score_government,third_pass_score_investor,third_pass_score_community,third_pass_score_labour,third_pass_score_NGO
MEDIA-038,"AMCU stands firm on R12 500 demand, Lonmin calls on union to reconsider 9%",2014,Mining Weekly,https://www.miningweekly.com/article/amcu-stands-firm-on-r12-500-demand-lonmin-calls-on-union-to-reconsider-9-2014-04-03,labour,0.4836,dominant_voice_proxy,2.850,27.600,0.000,53.450,0.000,0,-0.91629,1,4,0,-2.00000,0,4,0,0.5833,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.4836,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.4836,,,,,
MEDIA-039,Mining towns get R18bn facelift,2015,Mining Weekly,https://www.miningweekly.com/article/mining-towns-get-r18bn-facelift-2015-07-01,government,0.8170,dominant_voice_proxy,27.050,2.100,0.000,4.950,2.500,1,1.70475,10,1,1,0.41421,2,1,1,0.4238,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,government,0.8170,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8170,,,,,
MEDIA-040,"Farlam finds against Lonmin, recommends enforced housing delivery",2015,Mining Weekly,https://www.miningweekly.com/article/farlam-finds-against-lonmin-recommends-enforced-housing-delivery-2015-06-25,government,0.4515,dominant_voice_proxy,36.100,11.850,0.000,19.800,0.000,0,-2.07944,2,23,0,-4.35890,0,19,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4515,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4515,,,,,
MEDIA-041,Govt commits billions for revitalisation of mining-dependent communities,2016,Mining Weekly,https://www.miningweekly.com/article/govt-commits-billions-for-revitalisation-of-mining-dependent-communities-2016-02-05,investor,0.3636,dominant_voice_proxy,3.150,4.950,1.050,2.100,0.000,1,0.95551,12,4,1,0.31784,3,2,1,0.2547,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,0.3636,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.3636,,,,,
MEDIA-044,Lonmin transaction filed with South Africa's competition authority,2018,Mining Weekly,https://www.miningweekly.com/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,investor,0.1172,dominant_voice_proxy,0.350,7.250,0.350,6.400,0.000,0,-0.69315,0,1,0,-1.00000,0,1,0,0.3386,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,investor,0.1172,dominant_voice_proxy,investor,resolved,third_pass_unique_headline_subject,0.9500,0.000,1.000,0.000,0.000,0.000
MEDIA-045,Reserve Bank approves Sibanye's buyout of Lonmin,2018,Mining Weekly,https://www.miningweekly.com/article/reserve-bank-approves-sibanyes-buyout-of-lonmin-2018-05-15,investor,0.9429,dominant_voice_proxy,0.350,43.800,0.000,2.500,0.000,0,-1.38629,0,3,0,-0.73205,1,3,0,0.4237,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.9429,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.9429,,,,,
MEDIA-047,"Tribunal approves Sibanye, Lonmin merger; imposes 6-month moratorium on retrenchments",2018,Mining Weekly,https://www.miningweekly.com/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-21,investor,0.9848,dominant_voice_proxy,0.350,23.050,0.000,0.000,0.000,0,-1.55547,1,2,0,-2.91421,0,2,0,0.8939,false,computational_readings_agree,,(?:retrenchment|job losses|layoffs) | retrench,0,pass1_independent_readings_agree,,investor,0.9848,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.9848,,,,,
MEDIA-048,"Lonmin undertakes refinancing, delivers on results promise",2018,Mining Weekly,https://www.miningweekly.com/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,investor,0.7580,dominant_voice_proxy,6.050,25.000,0.000,0.350,0.000,1,0.00000,1,1,0,-1.00000,0,1,,0.1333,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.400000,investor,0.7580,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.7580,,,,,
MEDIA-049,"Sibanye, Lonmin merger enters final stretch as AMCU appeal is dismissed",2019,Mining Weekly,https://www.miningweekly.com/article/sibanye-lonmin-merger-enters-final-stretch-as-amcu-appeal-is-dismissed-2019-05-17,investor,0.8773,dominant_voice_proxy,0.700,33.000,0.350,4.050,0.000,0,-0.69315,0,1,0,-1.00000,0,1,0,0.3386,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.8773,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.8773,,,,,
MEDIA-051,Sibanye plans to cut 5 270 jobs as it restructures Marikana operations,2019,Mining Weekly,https://www.miningweekly.com/article/sibanye-plans-to-cut-5-270-jobs-as-it-restructures-marikana-operations-2019-09-25,labour,0.1634,dominant_voice_proxy,2.850,21.500,2.500,25.700,0.000,0,-2.07944,0,7,0,-2.44949,0,6,0,0.9058,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.1634,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.1634,,,,,
MEDIA-053,Sibanye confirms final Marikana retrenchment figures,2020,Mining Weekly,https://www.miningweekly.com/article/sibanye-confirms-final-marikana-retrenchment-figures-2020-01-16,investor,0.9079,dominant_voice_proxy,0.000,7.600,0.000,0.700,0.000,0,-2.24861,0,2,0,-2.50000,0,1,0,0.9497,false,computational_readings_agree,,(?:retrenchment|job losses|layoffs) | retrench,0,pass1_independent_readings_agree,,investor,0.9079,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.9079,,,,,
MEDIA-054,"Sibanye launches campaign to reimagine, foster Marikana community of the future",2021,Mining Weekly,https://www.miningweekly.com/article/sibanye-launches-campaign-to-reimagine-foster-marikana-community-of-the-future-2021-04-16,investor,0.5509,dominant_voice_proxy,0.350,36.850,16.550,2.850,0.000,1,1.38629,11,2,1,2.31662,11,1,1,0.7406,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,0.5509,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.5509,,,,,
MEDIA-055,Sibanye to hold webcast series to aid healing and renewal in Marikana,2021,Mining Weekly,https://www.miningweekly.com/article/sibanye-to-hold-webcast-series-to-aid-healing-and-renewal-in-marikana-2021-08-11,investor,0.7450,dominant_voice_proxy,0.350,25.100,6.400,0.350,0.000,1,4.49722,8,0,1,4.14575,7,0,1,1.0000,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | healing | renewal,,1,pass1_independent_readings_agree,,investor,0.7450,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.7450,,,,,
MEDIA-056,Amcu's Marikana PGM miners demand pay hikes of up to 40% from Sibanye,2022,Daily Maverick,https://www.dailymaverick.co.za/article/2022-05-03-exclusive-amcus-marikana-pgm-miners-demand-pay-hikes-of-up-to-40-from-sibanye/,labour,0.3163,dominant_voice_proxy,0.350,10.050,0.000,14.700,0.000,0,-1.38629,0,3,0,-1.73205,0,3,0,0.6237,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.3163,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3163,,,,,
MEDIA-057,"Mine workers have seen significant wage growth since Marikana, but social burdens undermine gains",2022,Daily Maverick,https://www.dailymaverick.co.za/article/2022-07-24-mine-workers-have-seen-significant-wage-growth-since-marikana-but-social-burdens-undermine-gains/,labour,0.6968,dominant_voice_proxy,1.050,4.200,0.000,13.850,0.000,0,-1.94591,1,13,0,-3.16228,0,10,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.6968,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.6968,,,,,
MEDIA-058,Marikana miners: We'll fight another 10 years to taste justice,2022,Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-13-mine-workers-symbolising-sas-tragic-day-well-fight-another-10-years-to-taste-justice/,government,0.2896,dominant_voice_proxy,25.900,18.400,6.000,17.350,0.000,0,-1.48808,6,30,0,-2.66291,5,24,0,0.8302,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.2896,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2896,,,,,
CORP-001,Lonmin Plc Annual Report and Accounts 2012,2012,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2012.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,0,-0.18572,97,117,0,-3.19435,35,83,0,0.6760,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-002,Lonmin Plc Annual Report and Accounts 2013,2013,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2013.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,0.15415,97,83,0,-1.52277,30,49,,0.1722,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.516618,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-003,Lonmin Plc Annual Report and Accounts 2014,2014,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2014.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,0,-0.74424,123,260,0,-7.80722,47,215,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-004,Lonmin Plc Annual Report and Accounts 2016,2016,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2015.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,0,-1.46968,22,99,0,-4.67107,3,41,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-006,Lonmin Plc Annual Report and Accounts 2017,2017,Lonmin Plc,https://www.sibanyestillwater.com/wp-content/uploads/transactions/lonmin/final-offer/lonmin-year-end-30september2017.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,0,-0.22314,3,4,0,-0.58579,2,4,,0.1227,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.368200,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-008,Sibanye-Stillwater Integrated Report 2019,2019,Sibanye-Stillwater,https://reports.sibanyestillwater.com/2019/,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,0.69315,1,0,1,1.00000,1,0,1,0.3386,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-009,Sibanye-Stillwater Integrated Report 2020,2020,Sibanye-Stillwater,https://reports.sibanyestillwater.com/2020/,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,0.84730,6,2,1,1.03528,6,2,1,0.3765,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
expanded_corporate_candidates__EXP-CORP-002,Lonmin Plc Annual Report and Accounts 2011,2011,Lonmin Plc,https://www.annualreports.co.uk/HostedData/AnnualReportArchive/l/LSE_LMI_2011.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,0,-0.23796,66,84,0,-1.54304,29,48,0,0.3562,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
EXP-CORP-004,Lonmin Plc Sustainable Development Report 2016,2016,Lonmin Plc,https://wikirate-production-storage.fra1.cdn.digitaloceanspaces.com/files/3336301/14042001.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,0,-0.60218,22,41,0,-1.73205,3,12,0,0.4668,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-NEWS-001,Sibanye-Stillwater enters Section 189 consultation with stakeholders at its Marikana operation and associated services,2019,Sibanye-Stillwater,https://www.resource-capital.ch/fileadmin/user_upload/25092019_EN_Sibanye-Stillwater_enters_Section_189_consultation_with_stakeholders_at_its_Marikana_operation_and_associated_services_25Sep2019.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,0,-0.69315,2,5,0,-2.23607,0,5,0,0.5858,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-NEWS-003,Sibanye-Stillwater signs three-year PGM wage agreements,2019,Sibanye-Stillwater,https://thevault.exchange/?get_group_doc=245%2F1573812467-sibanye-stillwater-signs-three-year-pgm-agreements-15nov2019.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,2.53629,3,0,1,1.41421,2,0,1,0.7901,false,computational_readings_agree,agreement,,1,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-NEWS-005,Referral of the Platinum wage negotiations dispute to the CCMA for Sibanye-Stillwater’s Rustenburg and Marikana operations,2019,Sibanye-Stillwater,https://thevault.exchange/?get_group_doc=245%2F1569859850-MediareleaseReferralofthePlatinumwagenegotiationsdisputetotheCCMAforSibanye-StillwatersRustenburgandMarikanaoperations30Sep2019.pdf,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,1.09861,2,0,0,-2.50000,0,1,,0.1136,true,stance_readings_disagree_or_low_margin,,"(?:wage|pay).{0,30}(?:dispute|demand|strike)",0,third_computational_adjudication_clear_margin,-0.340834,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-SAT-001,SA PGM wage negotiations,2019,Sibanye-Stillwater,https://www.sibanyestillwater.com/features/2019/sa-pgm-wage-negotiations/,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,0.69315,1,0,1,1.00000,1,0,1,0.3386,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-SAT-002,Marikana Memorial,2020,Sibanye-Stillwater,https://www.sibanyestillwater.com/features/2020/marikana-memorial/,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,2.30259,9,0,1,2.82843,8,0,1,1.0000,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-SAT-003,Marikana Renewal,2021,Sibanye-Stillwater,https://www.sibanyestillwater.com/features/2021/marikana-renewal/,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,3.45259,9,0,1,3.73607,5,0,1,1.0000,false,computational_readings_agree,(?:healing|renewal|reconciliation|remediation|redress|compensation|restorative) | renewal,,1,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
CORP-SAT-004,Marikana commemoration 2021,2021,Sibanye-Stillwater,https://www.sibanyestillwater.com/features/2021/marikana-commemoration/,investor,1.0000,document_author_group,0.000,10.000,0.000,0.000,0.000,1,1.89712,19,2,1,4.12311,17,0,1,1.0000,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,1.0000,document_author_group,investor,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
EXP-GOV-001,Release of the Marikana Commission report,2015,The Presidency / South African Government,https://www.gov.za/news/speeches/president-jacob-zuma-release-marikana-report-25-jun-2015,government,1.0000,document_author_group,10.000,0.000,0.000,0.000,0.000,0,-1.88707,4,32,0,-5.09902,0,26,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,1.0000,document_author_group,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
EXP-GOV-002,North West Human Settlements on Marikana housing project,2015,North West Department of Local Government and Human Settlements / South African Government,https://www.gov.za/speeches/north-west-human-settlements-marikana-housing-project-7-dec-2015-0000,government,1.0000,document_author_group,10.000,0.000,0.000,0.000,0.000,1,2.24861,2,0,1,0.00000,0,0,1,0.4497,false,computational_readings_agree,settlement,,1,pass1_independent_readings_agree,,government,1.0000,document_author_group,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
EXP-GOV-004,Government remembers Marikana,2017,South African Government,https://www.gov.za/speeches/government-remembers-marikana-16-aug-2017-0000,government,1.0000,document_author_group,10.000,0.000,0.000,0.000,0.000,1,1.29928,10,2,1,1.00000,4,1,1,0.4599,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,government,1.0000,document_author_group,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
EXP-GOV-005,Department of Human Settlements Embarks on Major Effort to Revitalise Distressed Mining Towns,2017,Parliament of South Africa,https://www.parliament.gov.za/news/department-human-settlements-embarks-major-effort-revitalise-distressed-mining-towns,government,1.0000,document_author_group,10.000,0.000,0.000,0.000,0.000,1,3.85805,14,0,1,0.00000,0,0,1,0.7716,false,computational_readings_agree,settlement,,1,pass1_independent_readings_agree,,government,1.0000,document_author_group,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
EXP-GOV-010,Panel of Experts Report on Policing and Crowd Management,2018,Panel of Experts / Minister of Police,https://cisp.cachefly.net/assets/articles/attachments/84996_pannel_of_experts_2021.pdf,government,1.0000,document_author_group,10.000,0.000,0.000,0.000,0.000,0,-2.44058,122,1411,0,-29.51629,11,1078,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,1.0000,document_author_group,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
