record_id,stakeholder_group,variant,criterion,matched_sentences,distinct_families,relevant
MEDIA-008,investor,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-008,investor,primary_preregistered,Market Stability,0,0,false
MEDIA-008,investor,primary_preregistered,Local Employment,6,2,true
MEDIA-008,investor,primary_preregistered,Community Infrastructure,6,6,true
MEDIA-008,investor,employment_strict,NPV,0,0,false
MEDIA-008,investor,employment_strict,IRR,0,0,false
MEDIA-008,investor,employment_strict,Geological Feasibility,0,0,false
MEDIA-008,investor,employment_strict,Market Stability,0,0,false
MEDIA-008,investor,employment_strict,Local Employment,0,0,false
MEDIA-008,investor,employment_strict,Community Infrastructure,6,6,true
MEDIA-008,investor,finance_broad_employment_strict,NPV,1,1,false
MEDIA-008,investor,finance_broad_employment_strict,IRR,0,0,false
MEDIA-008,investor,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-008,investor,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-008,investor,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-008,investor,finance_broad_employment_strict,Community Infrastructure,6,6,true
MEDIA-017,government,primary_preregistered,NPV,0,0,false
MEDIA-017,government,primary_preregistered,IRR,0,0,false
MEDIA-017,government,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-017,government,primary_preregistered,Market Stability,0,0,false
MEDIA-017,government,primary_preregistered,Local Employment,0,0,false
MEDIA-017,government,primary_preregistered,Community Infrastructure,1,1,false
MEDIA-017,government,employment_strict,NPV,0,0,false
MEDIA-017,government,employment_strict,IRR,0,0,false
MEDIA-017,government,employment_strict,Geological Feasibility,0,0,false
MEDIA-017,government,employment_strict,Market Stability,0,0,false
MEDIA-017,government,employment_strict,Local Employment,0,0,false
MEDIA-017,government,employment_strict,Community Infrastructure,1,1,false
MEDIA-017,government,finance_broad_employment_strict,NPV,0,0,false
MEDIA-017,government,finance_broad_employment_strict,IRR,0,0,false
MEDIA-017,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-017,government,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-017,government,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-017,government,finance_broad_employment_strict,Community Infrastructure,1,1,false
MEDIA-009,labour,primary_preregistered,NPV,0,0,false
MEDIA-009,labour,primary_preregistered,IRR,0,0,false
MEDIA-009,labour,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-009,labour,primary_preregistered,Market Stability,0,0,false
MEDIA-009,labour,primary_preregistered,Local Employment,9,3,true
MEDIA-009,labour,primary_preregistered,Community Infrastructure,2,3,true
MEDIA-009,labour,employment_strict,NPV,0,0,false
MEDIA-009,labour,employment_strict,IRR,0,0,false
MEDIA-009,labour,employment_strict,Geological Feasibility,0,0,false
MEDIA-009,labour,employment_strict,Market Stability,0,0,false
MEDIA-009,labour,employment_strict,Local Employment,0,0,false
MEDIA-009,labour,employment_strict,Community Infrastructure,2,3,true
MEDIA-009,labour,finance_broad_employment_strict,NPV,0,0,false
MEDIA-009,labour,finance_broad_employment_strict,IRR,0,0,false
MEDIA-009,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-009,labour,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-009,labour,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-009,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
MEDIA-010,labour,primary_preregistered,NPV,0,0,false
MEDIA-010,labour,primary_preregistered,IRR,0,0,false
MEDIA-010,labour,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-010,labour,primary_preregistered,Market Stability,0,0,false
MEDIA-010,labour,primary_preregistered,Local Employment,9,4,true
MEDIA-010,labour,primary_preregistered,Community Infrastructure,2,3,true
MEDIA-010,labour,employment_strict,NPV,0,0,false
MEDIA-010,labour,employment_strict,IRR,0,0,false
MEDIA-010,labour,employment_strict,Geological Feasibility,0,0,false
MEDIA-010,labour,employment_strict,Market Stability,0,0,false
MEDIA-010,labour,employment_strict,Local Employment,0,0,false
MEDIA-010,labour,employment_strict,Community Infrastructure,2,3,true
MEDIA-010,labour,finance_broad_employment_strict,NPV,0,0,false
MEDIA-010,labour,finance_broad_employment_strict,IRR,0,0,false
MEDIA-010,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-010,labour,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-010,labour,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-010,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
MEDIA-012,government,primary_preregistered,NPV,0,0,false
MEDIA-012,government,primary_preregistered,IRR,0,0,false
MEDIA-012,government,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-012,government,primary_preregistered,Market Stability,0,0,false
MEDIA-012,government,primary_preregistered,Local Employment,9,4,true
MEDIA-012,government,primary_preregistered,Community Infrastructure,2,3,true
MEDIA-012,government,employment_strict,NPV,0,0,false
MEDIA-012,government,employment_strict,IRR,0,0,false
MEDIA-012,government,employment_strict,Geological Feasibility,0,0,false
MEDIA-012,government,employment_strict,Market Stability,0,0,false
MEDIA-012,government,employment_strict,Local Employment,0,0,false
MEDIA-012,government,employment_strict,Community Infrastructure,2,3,true
MEDIA-012,government,finance_broad_employment_strict,NPV,0,0,false
MEDIA-012,government,finance_broad_employment_strict,IRR,0,0,false
MEDIA-012,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-012,government,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-012,government,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-012,government,finance_broad_employment_strict,Community Infrastructure,2,3,true
MEDIA-019,government,primary_preregistered,NPV,0,0,false
MEDIA-019,government,primary_preregistered,IRR,0,0,false
MEDIA-019,government,primary_preregistered,Geological Feasibility,1,1,false
MEDIA-019,government,primary_preregistered,Market Stability,0,0,false
MEDIA-019,government,primary_preregistered,Local Employment,6,3,true
MEDIA-019,government,primary_preregistered,Community Infrastructure,0,0,false
MEDIA-019,government,employment_strict,NPV,0,0,false
MEDIA-019,government,employment_strict,IRR,0,0,false
MEDIA-019,government,employment_strict,Geological Feasibility,1,1,false
MEDIA-019,government,employment_strict,Market Stability,0,0,false
MEDIA-019,government,employment_strict,Local Employment,0,0,false
MEDIA-019,government,employment_strict,Community Infrastructure,0,0,false
MEDIA-019,government,finance_broad_employment_strict,NPV,2,1,false
MEDIA-019,government,finance_broad_employment_strict,IRR,0,0,false
MEDIA-019,government,finance_broad_employment_strict,Geological Feasibility,1,1,false
MEDIA-019,government,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-019,government,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-019,government,finance_broad_employment_strict,Community Infrastructure,0,0,false
MEDIA-020,labour,primary_preregistered,NPV,0,0,false
MEDIA-020,labour,primary_preregistered,IRR,0,0,false
MEDIA-020,labour,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-020,labour,primary_preregistered,Market Stability,0,0,false
MEDIA-020,labour,primary_preregistered,Local Employment,6,3,true
MEDIA-020,labour,primary_preregistered,Community Infrastructure,4,4,true
MEDIA-020,labour,employment_strict,NPV,0,0,false
MEDIA-020,labour,employment_strict,IRR,0,0,false
MEDIA-020,labour,employment_strict,Geological Feasibility,0,0,false
MEDIA-020,labour,employment_strict,Market Stability,0,0,false
MEDIA-020,labour,employment_strict,Local Employment,0,0,false
MEDIA-020,labour,employment_strict,Community Infrastructure,4,4,true
MEDIA-020,labour,finance_broad_employment_strict,NPV,0,0,false
MEDIA-020,labour,finance_broad_employment_strict,IRR,0,0,false
MEDIA-020,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-020,labour,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-020,labour,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-020,labour,finance_broad_employment_strict,Community Infrastructure,4,4,true
MEDIA-021,labour,primary_preregistered,NPV,0,0,false
MEDIA-021,labour,primary_preregistered,IRR,0,0,false
MEDIA-021,labour,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-021,labour,primary_preregistered,Market Stability,0,0,false
MEDIA-021,labour,primary_preregistered,Local Employment,2,2,true
MEDIA-021,labour,primary_preregistered,Community Infrastructure,0,0,false
MEDIA-021,labour,employment_strict,NPV,0,0,false
MEDIA-021,labour,employment_strict,IRR,0,0,false
MEDIA-021,labour,employment_strict,Geological Feasibility,0,0,false
MEDIA-021,labour,employment_strict,Market Stability,0,0,false
MEDIA-021,labour,employment_strict,Local Employment,0,0,false
MEDIA-021,labour,employment_strict,Community Infrastructure,0,0,false
MEDIA-021,labour,finance_broad_employment_strict,NPV,0,0,false
MEDIA-021,labour,finance_broad_employment_strict,IRR,0,0,false
MEDIA-021,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-021,labour,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-021,labour,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-021,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
MEDIA-015,labour,primary_preregistered,NPV,0,0,false
MEDIA-015,labour,primary_preregistered,IRR,0,0,false
MEDIA-015,labour,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-015,labour,primary_preregistered,Market Stability,0,0,false
MEDIA-015,labour,primary_preregistered,Local Employment,7,5,true
MEDIA-015,labour,primary_preregistered,Community Infrastructure,2,3,true
MEDIA-015,labour,employment_strict,NPV,0,0,false
MEDIA-015,labour,employment_strict,IRR,0,0,false
MEDIA-015,labour,employment_strict,Geological Feasibility,0,0,false
MEDIA-015,labour,employment_strict,Market Stability,0,0,false
MEDIA-015,labour,employment_strict,Local Employment,0,0,false
MEDIA-015,labour,employment_strict,Community Infrastructure,2,3,true
MEDIA-015,labour,finance_broad_employment_strict,NPV,0,0,false
MEDIA-015,labour,finance_broad_employment_strict,IRR,0,0,false
MEDIA-015,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-015,labour,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-015,labour,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-015,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
MEDIA-016,investor,primary_preregistered,NPV,0,0,false
MEDIA-016,investor,primary_preregistered,IRR,0,0,false
MEDIA-016,investor,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-016,investor,primary_preregistered,Market Stability,0,0,false
MEDIA-016,investor,primary_preregistered,Local Employment,9,3,true
MEDIA-016,investor,primary_preregistered,Community Infrastructure,6,4,true
MEDIA-016,investor,employment_strict,NPV,0,0,false
MEDIA-016,investor,employment_strict,IRR,0,0,false
MEDIA-016,investor,employment_strict,Geological Feasibility,0,0,false
MEDIA-016,investor,employment_strict,Market Stability,0,0,false
MEDIA-016,investor,employment_strict,Local Employment,0,0,false
MEDIA-016,investor,employment_strict,Community Infrastructure,6,4,true
MEDIA-016,investor,finance_broad_employment_strict,NPV,0,0,false
MEDIA-016,investor,finance_broad_employment_strict,IRR,0,0,false
MEDIA-016,investor,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-016,investor,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-016,investor,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-016,investor,finance_broad_employment_strict,Community Infrastructure,6,4,true
MEDIA-018,investor,primary_preregistered,NPV,0,0,false
MEDIA-018,investor,primary_preregistered,IRR,0,0,false
MEDIA-018,investor,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-018,investor,primary_preregistered,Market Stability,0,0,false
MEDIA-018,investor,primary_preregistered,Local Employment,7,4,true
MEDIA-018,investor,primary_preregistered,Community Infrastructure,2,3,true
MEDIA-018,investor,employment_strict,NPV,0,0,false
MEDIA-018,investor,employment_strict,IRR,0,0,false
MEDIA-018,investor,employment_strict,Geological Feasibility,0,0,false
MEDIA-018,investor,employment_strict,Market Stability,0,0,false
MEDIA-018,investor,employment_strict,Local Employment,0,0,false
MEDIA-018,investor,employment_strict,Community Infrastructure,2,3,true
MEDIA-018,investor,finance_broad_employment_strict,NPV,0,0,false
MEDIA-018,investor,finance_broad_employment_strict,IRR,0,0,false
MEDIA-018,investor,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-018,investor,finance_broad_employment_strict,Market Stability,0,0,false
MEDIA-018,investor,finance_broad_employment_strict,Local Employment,0,0,false
MEDIA-018,investor,finance_broad_employment_strict,Community Infrastructure,2,3,true
MEDIA-013,labour,primary_preregistered,NPV,0,0,false
MEDIA-013,labour,primary_preregistered,IRR,0,0,false
MEDIA-013,labour,primary_preregistered,Geological Feasibility,0,0,false
MEDIA-013,labour,primary_preregistered,Market Stability,0,0,false
MEDIA-013,labour,primary_preregistered,Local Employment,6,3,true
MEDIA-013,labour,primary_preregistered,Community Infrastructure,2,3,true
MEDIA-013,labour,employment_strict,NPV,0,0,false
MEDIA-013,labour,employment_strict,IRR,0,0,false
MEDIA-013,labour,employment_strict,Geological Feasibility,0,0,false
MEDIA-013,labour,employment_strict,Market Stability,0,0,false
MEDIA-013,labour,employment_strict,Local Employment,0,0,false
MEDIA-013,labour,employment_strict,Community Infrastructure,2,3,true
MEDIA-013,labour,finance_broad_employment_strict,NPV,0,0,false
MEDIA-013,labour,finance_broad_employment_strict,IRR,0,0,false
MEDIA-013,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
MEDIA-013,labour,finance_broad_employment_strict,Market Stability,0,0,false
